gene,score,logfc,pval,padj,pct_grp,pct_ref,delta_pct
TMEM134,17.014204,1.0187063,6.44432669525907e-65,1.1088968361376679e-63,0.5011376564277589,0.2225836431226766,0.2785540133050823
PEF1,17.0126,0.9278804,6.623318841457686e-65,1.1391610413409367e-63,0.5629503223359879,0.28066914498141265,0.2822811773545752
ATRAID,17.008984,0.55292076,7.044910923020365e-65,1.2111025823510819e-63,0.912779673871824,0.7713754646840149,0.14140420918780916
PRAF2,16.999796,0.99742115,8.2405323073681e-65,1.4153143240247415e-63,0.5274933636708381,0.24860594795539034,0.27888741571544773
IFI44,16.985897,0.9889885,1.0444547024400777e-64,1.7930132321438483e-63,0.5265453166477058,0.25092936802973975,0.275615948617966
LCMT1,16.9841,0.9425617,1.076914034641985e-64,1.8478693702717604e-63,0.5168752370117558,0.22862453531598512,0.2882507016957706
HMBS,16.97884,2.4086359,1.1779313312774053e-64,2.0202571098759623e-63,0.30356465680697764,0.046933085501858735,0.25663157130511893
ADSL,16.975952,0.98943293,1.2373219955190241e-64,2.1201303855803504e-63,0.5083428138035646,0.22676579925650558,0.281577014547059
AUP1,16.975647,0.7650686,1.2437513288986917e-64,2.1301496788812407e-63,0.6854379977246872,0.40892193308550184,0.2765160646391853
FAAP20,16.974335,0.7409001,1.2718694547634986e-64,2.1772882153575327e-63,0.7057262040197194,0.42518587360594795,0.28054033041377147
NIPSNAP3A,16.97007,1.3007838,1.3677022844810995e-64,2.3402479482004788e-63,0.4076602199469094,0.1366171003717472,0.27104311957516214
SAR1A,16.960184,0.5376158,1.6183618697776973e-64,2.7665597587045174e-63,0.8955252180508153,0.7490706319702602,0.14645458608055506
CPNE1,16.945103,0.7450285,2.091677705508705e-64,3.5723473645179e-63,0.6751990898748578,0.38940520446096655,0.2857938854138912
ZNF226,16.939568,1.4137529,2.2981097194953345e-64,3.9230790920489383e-63,0.37789154342055364,0.11198884758364312,0.2659026958369105
MAGEF1,16.929651,0.8884726,2.719846496784313e-64,4.640856959548059e-63,0.5733788395904437,0.29228624535315983,0.28109259423728383
