source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,condition
T_cell,T_cell,COL6A1,CD44,0.8612733,0.47,0.47347614,-0.00565846828619028,-0.270575105958033,0.019026248,0.90811336,1.0,0.793348122133827,Normal scar
T_cell,Myeloid,TIMP1,CD63,0.8181904,0.51,0.4956773,-0.013511149570045372,-0.25450209113454736,0.022322966,0.9100074,1.0,0.793348122133827,Normal scar
Fibroblast,Keratinocyte,COL4A1,ITGA2_ITGB1,0.2940898,0.0,0.08562319,0.28078115407124893,0.566501221807301,0.1145509,0.8077943,0.1905177946488824,0.7935888948273999,Normal scar
Keratinocyte,T_cell,HLA-A,CD8A,0.76543576,0.0,0.44268247,0.31535007514583785,0.5199567402052688,0.12955187,0.9052689,0.21269950280338806,0.7949098375984738,Normal scar
Endothelial,Fibroblast,HSPG2,FGFR1,0.505464,0.0,0.24931766,0.5150722876810381,1.099307716107332,0.21187302,0.8776248,0.09749183920948234,0.7949098375984738,Normal scar
Fibroblast,Fibroblast,PKM,CD44,0.581576,1.0,0.2055374,-0.10340015644728603,-0.3210148766415467,0.017560538,0.86687165,1.0,0.7949098375984738,Normal scar
T_cell,Keratinocyte,TIMP2,CD44,0.915681,0.0,0.47268045,0.05662815640531205,-0.1634664532671961,0.022281395,0.9080432,1.0,0.7952226001173943,Normal scar
Endothelial,T_cell,TIMP2,CD44,0.8506851,0.06,0.44426832,0.009186409143487437,-0.25220784853567624,0.020942092,0.9054221,1.0,0.7966405740211397,Normal scar
Pericyte_SMC,Fibroblast,CALR,ITGAV,0.30017483,1.0,0.08569354,-0.03539856073855714,-0.05496170640810183,0.0271128,0.8078581,1.0,0.79700262550608,Normal scar
Fibroblast,Pericyte_SMC,COL6A3,ITGA1_ITGB1,0.95259416,0.0,0.44525933,0.7242753401811709,1.6869352640227877,0.28429154,0.90551746,0.01763531763019458,0.7983735988685027,Normal scar
Myeloid,Endothelial,ARPC5,ADRB2,0.50446653,0.0,0.21792263,0.21523082252281306,0.4936231413829945,0.06465569,0.87021184,0.41840269127419305,0.7983735988685027,Normal scar
Fibroblast,Endothelial,HLA-A,APLP2,0.81791973,0.97,0.6148779,0.00297065283287537,-0.04888899178154282,0.03147506,0.9184503,1.0,0.7989752355777446,Normal scar
Keratinocyte,Pericyte_SMC,VEGFA,ITGB1,0.8679913,0.0,0.47202536,0.1877351687865602,0.3228276864772289,0.04201571,0.90798527,1.0,0.7989752355777446,Normal scar
Myeloid,Keratinocyte,RTN4,TNFRSF19,0.54214793,0.0,0.20409143,0.26077806482733495,0.3577705073476618,0.11227378,0.8664638,0.46253982216628725,0.8001091352620255,Normal scar
T_cell,Fibroblast,LUM,ITGB1,0.74780715,0.03,0.44563907,0.02161318868277913,-0.10524419141495978,0.026383583,0.90555394,1.0,0.8001091352620255,Normal scar
Pericyte_SMC,Fibroblast,GNAI2,EGFR,0.29286247,0.5,0.08571461,0.047561305739854634,0.17528227125007967,0.035766568,0.8078771,1.0,0.8004128332476453,Normal scar
Fibroblast,Myeloid,HLA-A,APLP2,0.81765485,0.99,0.6143215,0.002674888734217451,0.029514989756783128,0.031446576,0.9184164,1.0,0.800853385617738,Normal scar
Myeloid,Myeloid,HLA-DMA,CD4,0.5263679,0.0,0.2038954,0.671032111506684,1.3514235455108399,0.3909562,0.86640817,0.034386535015994424,0.8018471850202903,Normal scar
Keratinocyte,Endothelial,ANXA2,ROBO4,1.1866832,0.0,0.44579872,0.5927504482286445,0.8618236853804584,0.22694963,0.90556926,0.09749183920948234,0.8018471850202903,Normal scar
Fibroblast,Endothelial,THBS2,ITGA6,0.81758094,0.0,0.66433376,0.8714942074513798,1.887211572280936,0.4119711,0.92130095,0.002125288183355554,0.8027329126392905,Normal scar
Myeloid,Myeloid,VEGFA,NRP1,0.51898265,0.0,0.2037162,0.2665537987498564,0.6585822712338841,0.069007695,0.86635727,0.3269635693924087,0.8035879728724635,Normal scar
Pericyte_SMC,Keratinocyte,TNC,SDC4,0.5031657,0.0,0.22236809,0.681317381964708,1.3597063285156308,0.4290725,0.87134796,0.033358252739468,0.8035879728724635,Normal scar
Myeloid,Endothelial,VEGFA,NRP1,0.67625,0.0,0.4475308,0.4836715255179827,1.05022364440934,0.1515985,0.9057349,0.09749183920948234,0.8035879728724635,Normal scar
Fibroblast,Pericyte_SMC,VEGFA,NRP1,0.29743186,0.26,0.086026706,0.0048160669261518105,0.05119063353397035,0.029141055,0.808159,1.0,0.8038195198708529,Normal scar
T_cell,T_cell,COL6A2,CD44,0.8600769,0.0,0.4701759,0.021624045311937026,-0.09176939694364172,0.02212443,0.9078211,1.0,0.8046135724871566,Normal scar
Keratinocyte,Keratinocyte,GSTP1,EGFR,0.83625656,0.0,0.44870475,0.4329396371446609,0.6929137662782482,0.11263922,0.9058467,0.09749183920948234,0.8053310551381913,Normal scar
Pericyte_SMC,T_cell,TIMP1,CD63,0.5031138,1.0,0.24606355,-0.25358369746220816,-0.7086868906145024,0.01108154,0.87691754,1.0,0.8053310551381913,Normal scar
Fibroblast,Fibroblast,ANXA1,EGFR,0.8976805,0.92,0.4488458,0.06641330687848818,0.047453681674758275,0.04782927,0.90586007,1.0,0.8070766562246419,Normal scar
T_cell,Keratinocyte,COL1A1,SDC1,0.50310487,1.0,0.23485143,0.2609085943070825,-0.3825764133688283,0.07979961,0.8743785,1.0,0.8070766562246419,Normal scar
Endothelial,Endothelial,ANGPT2,TIE1,0.3360067,0.0,0.08610399,0.4896025169307997,0.804316541191757,0.35761467,0.8082287,0.09749183920948234,0.8072226871944597,Normal scar
Endothelial,Endothelial,EDN1,ADGRL4,0.8152728,0.0,0.5135648,0.9845451399008927,2.123647249731259,0.57715976,0.91144854,0.0007750889958561958,0.8083787573080643,Normal scar
Fibroblast,Myeloid,LAMB2,RPSA,0.84027356,0.82,0.4490977,0.09952758011219513,0.21552795686145476,0.05794875,0.905884,1.0,0.8088247779503976,Normal scar
Fibroblast,Fibroblast,APOD,LEPR,0.81481767,0.0,0.57187074,0.7325144702708342,2.0307995890913495,0.3169098,0.9156933,0.008980356688164564,0.8102632751655102,Normal scar
T_cell,Endothelial,HSPA8,ADRB2,0.87436664,0.0,0.44966486,0.17790280295212357,0.48934674010177276,0.05002588,0.9059378,0.7461735814141992,0.810575646334986,Normal scar
Fibroblast,Keratinocyte,RTN4,TNFRSF19,0.53957194,0.0,0.20284246,0.25857884910553836,0.3737873189862362,0.1115867,0.86610824,0.43227888769733325,0.810575646334986,Normal scar
Fibroblast,Endothelial,ANGPTL2,ITGA5_ITGB1,0.2942723,0.0,0.086110406,0.43899204691014476,0.799061724768424,0.2603323,0.8082344,0.09749183920948234,0.8106223370372232,Normal scar
Fibroblast,Myeloid,APOE,ABCA1,0.8144435,0.0,0.5839643,0.4532015110549179,1.4167965701739533,0.13658758,0.9164975,0.09749183920948234,0.8121490316774209,Normal scar
Endothelial,Keratinocyte,COL4A1,CD44,0.9081248,0.0,0.4497023,0.22233128576318184,0.2229211757701075,0.05395725,0.90594137,0.7440605248102746,0.8123288151182623,Normal scar
Fibroblast,Fibroblast,FGF7,NRP1,0.2971843,0.0,0.08627091,0.21741016262365953,0.491175492111543,0.08502051,0.80837864,0.40754448173807517,0.8140184712179002,Normal scar
Myeloid,Endothelial,HSPA8,ADRB2,0.90181243,0.0,0.46685964,0.1983874401794652,0.46770630616240844,0.051938824,0.9075245,0.678779447279777,0.8140359024299537,Normal scar
Endothelial,Fibroblast,GNAI2,CAV1,0.8123213,0.0,0.65569884,0.15653049987214962,0.16006059238573367,0.043186665,0.9208253,1.0,0.8140359024299537,Normal scar
Endothelial,Pericyte_SMC,TIMP2,ITGB1,0.86027616,0.0,0.45044696,0.08442337911288872,-0.017182317277204096,0.024753341,0.9060118,1.0,0.8140845099968246,Normal scar
Endothelial,Keratinocyte,LAMC1,CD44,0.9083913,0.0,0.45051268,0.2357725144868364,0.2765806219441806,0.05669822,0.906018,0.6234183943645674,0.8158429579604247,Normal scar
Pericyte_SMC,Keratinocyte,ACTR2,ADRB2,0.5017531,0.0,0.21456048,0.2725891938528318,0.47256261211170647,0.058376368,0.8693313,0.4912629545125188,0.8158429579604247,Normal scar
Pericyte_SMC,Pericyte_SMC,JAG1,NOTCH3,0.81099737,0.0,0.64893657,0.8003109281565803,1.9894231826552535,0.3399406,0.92044663,0.006367404805558836,0.8159241252585326,Normal scar
Myeloid,Fibroblast,PDGFB,ITGAV,0.3018174,0.0,0.086461455,0.3774076749674973,0.7986468178356779,0.17600983,0.80854946,0.09749183920948234,0.8174110915552482,Normal scar
Fibroblast,Fibroblast,CXCL12,ACKR3,0.79993695,0.0,0.45072702,0.6127149624471013,1.4865293031534845,0.2201082,0.9060383,0.047477381536488034,0.8176037108091668,Normal scar
Keratinocyte,T_cell,VEGFA,CD44,0.8584002,0.0,0.46555072,0.11249819881715892,0.08780215521875678,0.03554659,0.9074067,1.0,0.8178134548951337,Normal scar
Fibroblast,Keratinocyte,FN1,ITGAV_ITGB1,0.5832164,0.0,0.20099528,0.4859078389714842,1.0885486004810505,0.14252515,0.86557686,0.09749183920948234,0.8193669952091757,Normal scar
Myeloid,Myeloid,PLAU,PLAUR,0.9178912,0.0,0.4514467,0.804107339706841,1.985310553876766,0.3167157,0.9061062,0.009274427517789131,0.8193669952091757,Normal scar
Keratinocyte,Myeloid,SLPI,PLSCR1,0.2943285,0.0,0.08654245,0.30772366067051454,0.5207204432061303,0.13955474,0.808622,0.21187548632718564,0.8208001998680241,Normal scar
Pericyte_SMC,T_cell,HLA-B,CD8A,0.7806484,1.0,0.45445725,0.20846117038127607,0.5524691500562376,0.10475631,0.9063885,1.0,0.8211328129790334,Normal scar
Endothelial,Myeloid,LGALS1,ITGB1,0.49782068,1.0,0.24509175,-0.45747898606528137,-1.5194233329048976,0.005307794,0.8767038,1.0,0.8211328129790334,Normal scar
Pericyte_SMC,Pericyte_SMC,CD99,CD81,0.71115077,1.0,0.4568731,-0.04221465834975321,-0.02707731519314671,0.02244123,0.90661323,1.0,0.8229013924053705,Normal scar
Fibroblast,Keratinocyte,THBS1,SDC1,0.4970772,0.0,0.2304155,0.5539752908145775,0.9026176574021862,0.26710507,0.8733275,0.09749183920948234,0.8229013924053705,Normal scar
Endothelial,Pericyte_SMC,TIMP1,CD63,0.80737615,0.71,0.5206387,-0.018920627105082993,-0.2283648160460976,0.023447108,0.91199905,1.0,0.8234890152712808,Normal scar
Fibroblast,Endothelial,EFEMP2,AQP1,1.0505186,0.0,0.4604175,0.9993737674960529,2.0274118666374106,0.5324757,0.90693986,0.0012184306917781102,0.8234890152712808,Normal scar
Endothelial,Pericyte_SMC,BMP2,ACTR2,0.29489082,1.0,0.08676458,-0.06787273264135683,-0.13637647999072444,0.020325491,0.8088202,1.0,0.8241857979749855,Normal scar
Pericyte_SMC,Endothelial,TIMP1,CD63,0.75469404,1.0,0.45693326,-0.06096335415226016,-0.3600630413274427,0.020578116,0.9066188,1.0,0.8246722826954658,Normal scar
Myeloid,Endothelial,ALCAM,NRP1,0.49680647,0.0,0.24033102,0.5343640880170744,1.0631186357444626,0.24469021,0.87563974,0.09749183920948234,0.8246722826954658,Normal scar
Fibroblast,Keratinocyte,TIMP1,CD63,0.83668596,0.17,0.46030313,0.061289436149946974,-0.1871539983996413,0.020729879,0.9069294,1.0,0.825383219027242,Normal scar
Keratinocyte,Fibroblast,HBEGF,CD9,0.8051709,0.0,0.648054,0.36564225639357706,0.7958681926289976,0.08560355,0.92039675,0.15988832238489736,0.825383219027242,Normal scar
Keratinocyte,Keratinocyte,COL1A1,CD44,0.9105725,1.0,0.45714563,-0.03449311597295507,-1.1859912030259414,0.011284883,0.90663844,1.0,0.8264457118113907,Normal scar
Fibroblast,Myeloid,HMGB1,TLR2,0.8772675,0.0,0.46009603,0.36045781181873493,0.5911980754535683,0.15898545,0.90691036,0.1402150623887519,0.827278753502687,Normal scar
T_cell,Endothelial,CD99,CD81,0.8039942,0.0,0.64029795,0.04071571215296506,0.04308791990899041,0.03145091,0.91995454,1.0,0.827278753502687,Normal scar
Pericyte_SMC,Endothelial,ANGPT1,ITGA5,0.2960944,0.0,0.0872631,0.5045638130443589,0.9848719659826548,0.39198697,0.80926275,0.09749183920948234,0.8275678876948893,Normal scar
Myeloid,Myeloid,ANXA2,TLR2,0.87327266,0.0,0.4575319,0.4202690594759212,0.6748054503779578,0.17962247,0.90667415,0.09749183920948234,0.8282216815717283,Normal scar
Pericyte_SMC,Keratinocyte,COL4A1,SDC1,0.49482733,0.0,0.22875977,0.6546046213343436,1.3112993957070056,0.37780648,0.872928,0.039831526013072785,0.8300004215637101,Normal scar
Endothelial,Myeloid,MIF,CD74_CXCR4,0.5293393,0.0,0.19973458,0.09883210397002513,-0.048670591151290965,0.036485314,0.8652104,1.0,0.8300004215637101,Normal scar
